,rating,hotel,province
15951,3,Pension_Ignacio,Huelva
15952,4,Pension_Ignacio,Huelva
15953,3,Pension_Ignacio,Huelva
15954,3,Pension_Ignacio,Huelva
15955,2,Pension_Ignacio,Huelva
15956,3,Pension_Ignacio,Huelva
15957,4,Pension_Ignacio,Huelva
15958,3,Pension_Ignacio,Huelva
15959,4,Leo_Punta_Umbria,Huelva
15960,1,Leo_Punta_Umbria,Huelva
15961,1,Leo_Punta_Umbria,Huelva
15962,3,Leo_Punta_Umbria,Huelva
15963,3,Leo_Punta_Umbria,Huelva
15964,5,Leo_Punta_Umbria,Huelva
15965,3,Leo_Punta_Umbria,Huelva
15966,3,Leo_Punta_Umbria,Huelva
15967,4,Leo_Punta_Umbria,Huelva
15968,3,Leo_Punta_Umbria,Huelva
15969,2,Leo_Punta_Umbria,Huelva
15970,3,Leo_Punta_Umbria,Huelva
15971,3,Leo_Punta_Umbria,Huelva
15972,3,Leo_Punta_Umbria,Huelva
15973,3,Leo_Punta_Umbria,Huelva
15974,4,Leo_Punta_Umbria,Huelva
15975,3,Leo_Punta_Umbria,Huelva
15976,3,Leo_Punta_Umbria,Huelva
15977,3,Leo_Punta_Umbria,Huelva
15978,5,Leo_Punta_Umbria,Huelva
15979,4,Ayamontino,Huelva
15980,4,Ayamontino,Huelva
15981,5,Ayamontino,Huelva
15982,5,Ayamontino,Huelva
15983,5,Ayamontino,Huelva
15984,5,Ayamontino,Huelva
15985,3,Ayamontino,Huelva
15986,5,Ayamontino,Huelva
15987,4,Ayamontino,Huelva
15988,4,Ayamontino,Huelva
15989,4,Ayamontino,Huelva
15990,4,Ayamontino,Huelva
15991,5,Ayamontino,Huelva
15992,1,Ayamontino,Huelva
15993,5,Ayamontino,Huelva
15994,5,Ayamontino,Huelva
15995,4,Ayamontino,Huelva
15996,4,Ayamontino,Huelva
15997,5,Ayamontino,Huelva
15998,4,Ayamontino,Huelva
15999,1,BeSlow_Punta_Umbria,Huelva
16000,2,BeSlow_Punta_Umbria,Huelva
16001,1,BeSlow_Punta_Umbria,Huelva
16002,1,BeSlow_Punta_Umbria,Huelva
16003,5,BeSlow_Punta_Umbria,Huelva
16004,1,BeSlow_Punta_Umbria,Huelva
16005,4,BeSlow_Punta_Umbria,Huelva
16006,1,BeSlow_Punta_Umbria,Huelva
16007,1,BeSlow_Punta_Umbria,Huelva
16008,5,BeSlow_Punta_Umbria,Huelva
16009,1,BeSlow_Punta_Umbria,Huelva
16010,4,BeSlow_Punta_Umbria,Huelva
16011,1,BeSlow_Punta_Umbria,Huelva
16012,1,BeSlow_Punta_Umbria,Huelva
16013,5,BeSlow_Punta_Umbria,Huelva
16014,1,BeSlow_Punta_Umbria,Huelva
16015,4,BeSlow_Punta_Umbria,Huelva
16016,1,Apartamentos_Calypso,Huelva
16017,4,Apartamentos_Calypso,Huelva
16018,4,Apartamentos_Calypso,Huelva
16019,4,Apartamentos_Calypso,Huelva
16020,2,Apartamentos_Calypso,Huelva
16021,1,Apartamentos_Calypso,Huelva
16022,1,Apartamentos_Calypso,Huelva
16023,4,Apartamentos_Calypso,Huelva
16024,4,Apartamentos_Calypso,Huelva
16025,4,Apartamentos_Calypso,Huelva
16026,4,Apartamentos_Calypso,Huelva
16027,3,Apartamentos_Calypso,Huelva
16028,4,Apartamentos_Calypso,Huelva
16029,5,Apartamentos_Calypso,Huelva
16030,2,Apartamentos_Calypso,Huelva
16031,3,Apartamentos_Calypso,Huelva
16032,2,Apartamentos_Calypso,Huelva
16033,5,Apartamentos_Calypso,Huelva
16034,5,Apartamentos_Calypso,Huelva
16035,5,Apartamentos_Calypso,Huelva
16036,4,Hotel_Plaza_Escribano,Huelva
16037,5,Hotel_Plaza_Escribano,Huelva
16038,5,Hotel_Plaza_Escribano,Huelva
16039,5,Hotel_Plaza_Escribano,Huelva
16040,4,Hotel_Plaza_Escribano,Huelva
16041,4,Hotel_Plaza_Escribano,Huelva
16042,4,Hotel_Plaza_Escribano,Huelva
16043,5,Hotel_Plaza_Escribano,Huelva
16044,5,Hotel_Plaza_Escribano,Huelva
16045,5,Hotel_Plaza_Escribano,Huelva
16046,4,Hotel_Plaza_Escribano,Huelva
16047,4,Hotel_Plaza_Escribano,Huelva
16048,5,Hotel_Plaza_Escribano,Huelva
16049,5,Hotel_Plaza_Escribano,Huelva
16050,5,Hotel_Plaza_Escribano,Huelva
16051,4,Hotel_Plaza_Escribano,Huelva
16052,4,Hotel_Plaza_Escribano,Huelva
16053,5,Hotel_Plaza_Escribano,Huelva
16054,4,Hotel_Plaza_Escribano,Huelva
16055,3,Hotel_Plaza_Escribano,Huelva
16056,5,Hostal_Montemayor,Huelva
16057,5,Hostal_Montemayor,Huelva
16058,4,Hostal_Montemayor,Huelva
16059,5,Hostal_Montemayor,Huelva
16060,5,Hostal_Montemayor,Huelva
16061,4,Hostal_Montemayor,Huelva
16062,5,Hostal_Montemayor,Huelva
16063,5,Hostal_Montemayor,Huelva
16064,4,Hostal_Montemayor,Huelva
16065,5,Hostal_Montemayor,Huelva
16066,5,Hostal_Montemayor,Huelva
16067,4,Hostal_Montemayor,Huelva
16068,5,Hostal_Niza,Huelva
16069,3,Hostal_Niza,Huelva
16070,5,Hostal_Niza,Huelva
16071,3,Hostal_Niza,Huelva
16072,5,Hostal_Niza,Huelva
16073,5,Hostal_Niza,Huelva
16074,5,Hostal_Niza,Huelva
16075,3,Hostal_Niza,Huelva
16076,5,Hostal_Niza,Huelva
16077,5,Hostal_Niza,Huelva
16078,4,Hostal_Niza,Huelva
16079,4,Hostal_Niza,Huelva
16080,4,Hostal_Niza,Huelva
16081,5,Hostal_Niza,Huelva
16082,5,Hostal_Niza,Huelva
16083,5,Hostal_Niza,Huelva
16084,4,Hostal_Niza,Huelva
16085,4,Hostal_Niza,Huelva
16086,5,Hostal_Niza,Huelva
16087,4,Hostal_Niza,Huelva
16088,4,Hostal_Toscano,Huelva
16089,3,Hostal_Toscano,Huelva
16090,3,Hostal_Toscano,Huelva
16091,5,Hostal_Toscano,Huelva
16092,4,Hostal_Toscano,Huelva
16093,5,Hostal_Toscano,Huelva
16094,5,Hostal_Toscano,Huelva
16095,5,Hostal_Toscano,Huelva
16096,4,Hostal_Toscano,Huelva
16097,4,Hostal_Toscano,Huelva
16098,5,Hostal_Toscano,Huelva
16099,5,Hostal_Toscano,Huelva
16100,5,Hostal_Toscano,Huelva
16101,4,Hostal_Toscano,Huelva
16102,4,Hostal_Toscano,Huelva
16103,5,Hostal_Real,Huelva
16104,3,Hostal_Real,Huelva
16105,5,Hostal_Real,Huelva
16106,4,Hostal_Real,Huelva
16107,5,Hostal_Real,Huelva
16108,5,Hostal_Real,Huelva
16109,5,Hostal_Real,Huelva
16110,5,Hostal_Real,Huelva
16111,5,Hostal_Real,Huelva
16112,5,Hostal_Real,Huelva
16113,5,Hostal_Real,Huelva
16114,5,Hostal_Real,Huelva
16115,4,Hostal_Real,Huelva
16116,5,Hostal_Real,Huelva
16117,4,Hostal_Real,Huelva
16118,4,Hostal_Real,Huelva
16119,5,Hostal_Real,Huelva
16120,4,Hostal_Real,Huelva
16121,4,Hostal_Real,Huelva
16122,3,Hostal_Real,Huelva
16123,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16124,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16125,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16126,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16127,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16128,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16129,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16130,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16131,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16132,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16133,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16134,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16135,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16136,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16137,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16138,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16139,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16140,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16141,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16142,5,La_Alcoba_del_Agua_Hotel_Boutique,Cadiz
16143,5,La_Posada_de_San_Marcos,Unknown
16144,5,La_Posada_de_San_Marcos,Unknown
16145,5,La_Posada_de_San_Marcos,Unknown
16146,5,La_Posada_de_San_Marcos,Unknown
16147,5,La_Posada_de_San_Marcos,Unknown
16148,5,La_Posada_de_San_Marcos,Unknown
16149,5,La_Posada_de_San_Marcos,Unknown
16150,5,La_Posada_de_San_Marcos,Unknown
16151,5,La_Posada_de_San_Marcos,Unknown
16152,5,La_Posada_de_San_Marcos,Unknown
16153,5,La_Posada_de_San_Marcos,Unknown
16154,5,La_Posada_de_San_Marcos,Unknown
16155,5,La_Posada_de_San_Marcos,Unknown
16156,5,La_Posada_de_San_Marcos,Unknown
16157,5,La_Posada_de_San_Marcos,Unknown
16158,5,La_Posada_de_San_Marcos,Unknown
16159,5,La_Posada_de_San_Marcos,Unknown
16160,4,La_Posada_de_San_Marcos,Unknown
16161,5,La_Posada_de_San_Marcos,Unknown
16162,4,La_Posada_de_San_Marcos,Unknown
16163,5,Finca_La_Fronda,Unknown
16164,5,Finca_La_Fronda,Unknown
16165,5,Finca_La_Fronda,Unknown
16166,5,Finca_La_Fronda,Unknown
16167,5,Finca_La_Fronda,Unknown
16168,5,Finca_La_Fronda,Unknown
16169,5,Finca_La_Fronda,Unknown
16170,5,Finca_La_Fronda,Unknown
16171,5,Finca_La_Fronda,Unknown
16172,3,Finca_La_Fronda,Unknown
16173,5,Finca_La_Fronda,Unknown
16174,5,Finca_La_Fronda,Unknown
16175,5,Finca_La_Fronda,Unknown
16176,5,Finca_La_Fronda,Unknown
16177,5,Finca_La_Fronda,Unknown
16178,5,Finca_La_Fronda,Unknown
16179,5,Finca_La_Fronda,Unknown
16180,5,Finca_La_Fronda,Unknown
16181,5,Finca_La_Fronda,Unknown
16182,5,Finca_La_Fronda,Unknown
16183,4,Calcada_Guesthouse,Unknown
16184,5,Calcada_Guesthouse,Unknown
16185,2,Calcada_Guesthouse,Unknown
16186,5,Calcada_Guesthouse,Unknown
16187,4,Calcada_Guesthouse,Unknown
16188,5,Calcada_Guesthouse,Unknown
16189,5,Calcada_Guesthouse,Unknown
16190,5,Calcada_Guesthouse,Unknown
16191,5,Calcada_Guesthouse,Unknown
16192,5,Calcada_Guesthouse,Unknown
16193,5,Calcada_Guesthouse,Unknown
16194,5,Calcada_Guesthouse,Unknown
16195,5,Calcada_Guesthouse,Unknown
16196,5,Calcada_Guesthouse,Unknown
16197,5,Calcada_Guesthouse,Unknown
16198,5,Calcada_Guesthouse,Unknown
16199,5,Calcada_Guesthouse,Unknown
16200,5,Calcada_Guesthouse,Unknown
16201,5,Calcada_Guesthouse,Unknown
16202,5,Calcada_Guesthouse,Unknown
16203,1,Hacienda_Montija,Huelva
16204,3,Hacienda_Montija,Huelva
16205,5,Hacienda_Montija,Huelva
16206,4,Hacienda_Montija,Huelva
16207,4,Hacienda_Montija,Huelva
16208,5,Hacienda_Montija,Huelva
16209,5,Hacienda_Montija,Huelva
16210,4,Hacienda_Montija,Huelva
16211,4,Hacienda_Montija,Huelva
16212,5,Hacienda_Montija,Huelva
16213,5,Hacienda_Montija,Huelva
16214,5,Hacienda_Montija,Huelva
16215,4,Hacienda_Montija,Huelva
16216,3,Hacienda_Montija,Huelva
16217,2,Hacienda_Montija,Huelva
16218,2,Hacienda_Montija,Huelva
16219,2,Hacienda_Montija,Huelva
16220,5,Hacienda_Montija,Huelva
16221,5,Hacienda_Montija,Huelva
16222,1,Hacienda_Montija,Huelva
16223,5,Complejo_Turistico_Rural_Nazaret,Huelva
16224,5,Complejo_Turistico_Rural_Nazaret,Huelva
16225,5,Complejo_Turistico_Rural_Nazaret,Huelva
16226,5,Complejo_Turistico_Rural_Nazaret,Huelva
16227,5,Complejo_Turistico_Rural_Nazaret,Huelva
16228,5,Complejo_Turistico_Rural_Nazaret,Huelva
16229,5,Complejo_Turistico_Rural_Nazaret,Huelva
16230,5,Complejo_Turistico_Rural_Nazaret,Huelva
16231,5,Complejo_Turistico_Rural_Nazaret,Huelva
16232,5,Complejo_Turistico_Rural_Nazaret,Huelva
16233,5,Complejo_Turistico_Rural_Nazaret,Huelva
16234,5,Complejo_Turistico_Rural_Nazaret,Huelva
16235,5,Complejo_Turistico_Rural_Nazaret,Huelva
16236,5,Complejo_Turistico_Rural_Nazaret,Huelva
16237,4,Complejo_Turistico_Rural_Nazaret,Huelva
16238,4,Complejo_Turistico_Rural_Nazaret,Huelva
16239,4,Complejo_Turistico_Rural_Nazaret,Huelva
16240,5,Complejo_Turistico_Rural_Nazaret,Huelva
16241,4,Complejo_Turistico_Rural_Nazaret,Huelva
16242,5,Complejo_Turistico_Rural_Nazaret,Huelva
16243,4,Hostel_Inturjoven_Huelva,Huelva
16244,5,Hostel_Inturjoven_Huelva,Huelva
16245,3,Hostel_Inturjoven_Huelva,Huelva
16246,4,Hostel_Inturjoven_Huelva,Huelva
16247,4,Hostel_Inturjoven_Huelva,Huelva
16248,4,Hostel_Inturjoven_Huelva,Huelva
16249,4,Hostel_Inturjoven_Huelva,Huelva
16250,4,Hostel_Inturjoven_Huelva,Huelva
16251,3,Hostel_Inturjoven_Huelva,Huelva
16252,4,Hostel_Inturjoven_Huelva,Huelva
16253,4,Hostel_Inturjoven_Huelva,Huelva
16254,5,Hostel_Inturjoven_Huelva,Huelva
16255,3,Hostel_Inturjoven_Huelva,Huelva
16256,4,Hostel_Inturjoven_Huelva,Huelva
16257,4,Hostel_Inturjoven_Huelva,Huelva
16258,5,Hostel_Inturjoven_Huelva,Huelva
16259,2,Hostel_Inturjoven_Huelva,Huelva
16260,4,Hostel_Inturjoven_Huelva,Huelva
16261,4,Hostel_Inturjoven_Huelva,Huelva
16262,4,Hostel_Inturjoven_Huelva,Huelva
16263,5,Hostal_Huelva_Art,Huelva
16264,5,Hostal_Huelva_Art,Huelva
16265,5,Hostal_Huelva_Art,Huelva
16266,5,Hostal_Huelva_Art,Huelva
16267,5,Hostal_Huelva_Art,Huelva
16268,5,Hostal_Huelva_Art,Huelva
16269,5,Hostal_Huelva_Art,Huelva
16270,5,Hostal_Huelva_Art,Huelva
16271,5,Hostal_Huelva_Art,Huelva
16272,4,Hostal_Huelva_Art,Huelva
16273,5,Hostal_Huelva_Art,Huelva
16274,5,Hostal_Huelva_Art,Huelva
16275,5,Hostal_Huelva_Art,Huelva
16276,5,Hostal_Huelva_Art,Huelva
16277,4,Hostal_Huelva_Art,Huelva
16278,5,Hostal_Huelva_Art,Huelva
16279,3,Finca_Buenvino,Huelva
16280,1,Finca_Buenvino,Huelva
16281,4,Finca_Buenvino,Huelva
16282,5,Finca_Buenvino,Huelva
16283,5,Finca_Buenvino,Huelva
16284,5,Finca_Buenvino,Huelva
16285,5,Finca_Buenvino,Huelva
16286,5,Finca_Buenvino,Huelva
16287,5,Finca_Buenvino,Huelva
16288,5,Finca_Buenvino,Huelva
16289,5,Finca_Buenvino,Huelva
16290,5,Finca_Buenvino,Huelva
16291,4,Finca_Buenvino,Huelva
16292,5,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16293,5,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16294,5,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16295,4,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16296,5,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16297,5,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16298,3,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16299,1,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16300,5,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16301,5,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16302,5,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16303,3,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16304,1,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16305,5,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16306,5,Hotel_El_Cortijo_de_Los_Mimbrales,Huelva
16307,1,El_Alamo_Hostel,Huelva
16308,5,El_Alamo_Hostel,Huelva
16309,4,El_Alamo_Hostel,Huelva
16310,5,El_Alamo_Hostel,Huelva
16311,5,El_Alamo_Hostel,Huelva
16312,4,El_Alamo_Hostel,Huelva
16313,3,El_Alamo_Hostel,Huelva
16314,1,El_Alamo_Hostel,Huelva
16315,4,El_Alamo_Hostel,Huelva
16316,3,El_Alamo_Hostel,Huelva
16317,1,El_Alamo_Hostel,Huelva
16318,3,El_Alamo_Hostel,Huelva
16319,1,El_Alamo_Hostel,Huelva
16320,5,El_Alamo_Hostel,Huelva
16321,4,Hispania_House,Huelva
16322,5,Hispania_House,Huelva
16323,4,Hispania_House,Huelva
16324,5,Hispania_House,Huelva
16325,4,Hispania_House,Huelva
16326,5,Hispania_House,Huelva
16327,4,Hispania_House,Huelva
16328,5,Hispania_House,Huelva
16329,4,Finca_la_Chatarre_Entre_la_Montana_y_Las_Playas_de_Huelva,Huelva
16330,4,Finca_la_Chatarre_Entre_la_Montana_y_Las_Playas_de_Huelva,Huelva
16331,4,Finca_la_Chatarre_Entre_la_Montana_y_Las_Playas_de_Huelva,Huelva
16332,4,Finca_la_Chatarre_Entre_la_Montana_y_Las_Playas_de_Huelva,Huelva
16333,1,Family_Secrets_Residences_Andaluzia,Huelva
16334,1,Family_Secrets_Residences_Andaluzia,Huelva
16335,1,Family_Secrets_Residences_Andaluzia,Huelva
16336,1,Family_Secrets_Residences_Andaluzia,Huelva
16337,1,Casa_Diocesana_Nuestra_Senora_de_la_Cinta,Huelva
16338,1,Casa_Diocesana_Nuestra_Senora_de_la_Cinta,Huelva
16339,1,Casa_Diocesana_Nuestra_Senora_de_la_Cinta,Huelva
16340,1,Casa_Diocesana_Nuestra_Senora_de_la_Cinta,Huelva
16341,1,Vivienda_Reina_Victoria,Huelva
16342,1,Vivienda_Reina_Victoria,Huelva
16343,3,Vivienda_Reina_Victoria,Huelva
16344,4,Vivienda_Reina_Victoria,Huelva
16345,4,Vivienda_Reina_Victoria,Huelva
16346,1,Vivienda_Reina_Victoria,Huelva
16347,1,Vivienda_Reina_Victoria,Huelva
16348,1,Vivienda_Reina_Victoria,Huelva
16349,1,Vivienda_Reina_Victoria,Huelva
16350,5,Vivienda_Reina_Victoria,Huelva
16351,1,Vivienda_Reina_Victoria,Huelva
16352,1,Vivienda_Reina_Victoria,Huelva
16353,1,Vivienda_Reina_Victoria,Huelva
16354,1,Vivienda_Reina_Victoria,Huelva
16355,5,Vivienda_Reina_Victoria,Huelva
16356,5,Unknown,Unknown
16357,4,Unknown,Unknown
16358,3,Unknown,Unknown
16359,5,Unknown,Unknown
16360,5,Unknown,Unknown
16361,4,Unknown,Unknown
16362,5,Unknown,Unknown
16363,4,Unknown,Unknown
16364,4,Unknown,Unknown
16365,5,Unknown,Unknown
16366,5,Unknown,Unknown
16367,5,Unknown,Unknown
16368,5,Unknown,Unknown
16369,5,Unknown,Unknown
16370,5,Unknown,Unknown
16371,4,Unknown,Unknown
16372,4,Unknown,Unknown
16373,5,Unknown,Unknown
16374,5,Unknown,Unknown
16375,5,Unknown,Unknown
16376,5,Unknown,Unknown
16377,5,Unknown,Unknown
16378,2,Unknown,Unknown
16379,4,Unknown,Unknown
16380,5,Unknown,Unknown
16381,5,Unknown,Unknown
16382,3,Unknown,Unknown
16383,3,Unknown,Unknown
16384,4,Unknown,Unknown
16385,1,Unknown,Unknown
16386,3,Unknown,Unknown
16387,3,Unknown,Unknown
16388,3,Unknown,Unknown
16389,1,Unknown,Unknown
16390,1,Unknown,Unknown
16391,4,Unknown,Unknown
16392,4,Unknown,Unknown
16393,4,Unknown,Unknown
16394,4,Unknown,Unknown
16395,3,Unknown,Unknown
16396,2,Unknown,Unknown
16397,1,Unknown,Unknown
16398,3,Unknown,Unknown
16399,2,Unknown,Unknown
16400,2,Unknown,Unknown
16401,4,Unknown,Unknown
16402,1,Unknown,Unknown
16403,4,Unknown,Unknown
16404,1,Unknown,Unknown
16405,1,Unknown,Unknown
16406,1,Unknown,Unknown
16407,2,Unknown,Unknown
16408,1,Unknown,Unknown
16409,5,Unknown,Unknown
16410,5,Unknown,Unknown
16411,5,Unknown,Unknown
16412,5,Unknown,Unknown
16413,5,Unknown,Unknown
16414,5,Unknown,Unknown
16415,5,Unknown,Unknown
16416,5,Unknown,Unknown
16417,5,Unknown,Unknown
16418,5,Unknown,Unknown
16419,4,Unknown,Unknown
16420,5,Unknown,Unknown
16421,3,Unknown,Unknown
16422,4,Unknown,Unknown
16423,5,Unknown,Unknown
16424,5,Unknown,Unknown
16425,5,Unknown,Unknown
16426,5,Unknown,Unknown
16427,3,Unknown,Unknown
16428,5,Unknown,Unknown
16429,4,Unknown,Unknown
16430,4,Unknown,Unknown
16431,5,Unknown,Unknown
16432,4,Unknown,Unknown
16433,4,Unknown,Unknown
16434,5,Unknown,Unknown
16435,5,Unknown,Unknown
16436,1,Unknown,Unknown
16437,3,Unknown,Unknown
16438,4,Unknown,Unknown
16439,4,Unknown,Unknown
16440,5,Unknown,Unknown
16441,4,Unknown,Unknown
16442,5,Unknown,Unknown
16443,4,Unknown,Unknown
16444,4,Unknown,Unknown
16445,3,Unknown,Unknown
16446,4,Unknown,Unknown
16447,4,Unknown,Unknown
16448,4,Unknown,Unknown
16449,4,Unknown,Unknown
16450,1,Unknown,Unknown
16451,3,Unknown,Unknown
16452,2,Unknown,Unknown
16453,5,Unknown,Unknown
16454,3,Unknown,Unknown
16455,1,Unknown,Unknown
16456,2,Unknown,Unknown
16457,2,Unknown,Unknown
16458,4,Unknown,Unknown
16459,3,Unknown,Unknown
16460,1,Unknown,Unknown
16461,3,Unknown,Unknown
16462,1,Unknown,Unknown
16463,2,Unknown,Unknown
16464,4,Unknown,Unknown
16465,3,Unknown,Unknown
16466,3,Unknown,Unknown
16467,1,Unknown,Unknown
16468,1,Unknown,Unknown
16469,1,Unknown,Unknown
16470,2,Unknown,Unknown
16471,2,Unknown,Unknown
16472,2,Unknown,Unknown
16473,1,Unknown,Unknown
16474,1,Unknown,Unknown
16475,1,Unknown,Unknown
16476,1,Unknown,Unknown
16477,1,Unknown,Unknown
16478,3,Unknown,Unknown
16479,1,Unknown,Unknown
16480,2,Unknown,Unknown
16481,2,Unknown,Unknown
16482,4,Unknown,Unknown
16483,2,Unknown,Unknown
16484,1,Unknown,Unknown
16485,1,Unknown,Unknown
16486,4,Unknown,Unknown
16487,3,Unknown,Unknown
16488,1,Unknown,Unknown
16489,2,Unknown,Unknown
16490,4,Unknown,Unknown
16491,4,Unknown,Unknown
16492,1,Unknown,Unknown
16493,2,Unknown,Unknown
16494,2,Unknown,Unknown
16495,1,Unknown,Unknown
16496,1,Unknown,Unknown
16497,1,Unknown,Unknown
16498,1,Unknown,Unknown
16499,3,Unknown,Unknown
16500,3,Unknown,Unknown
16501,2,Unknown,Unknown
16502,1,Unknown,Unknown
16503,1,Unknown,Unknown
16504,5,Unknown,Unknown
16505,4,Unknown,Unknown
16506,3,Unknown,Unknown
16507,3,Unknown,Unknown
16508,2,Unknown,Unknown
16509,4,Unknown,Unknown
16510,4,Unknown,Unknown
16511,5,Unknown,Unknown
16512,4,Unknown,Unknown
16513,4,Unknown,Unknown
16514,3,Unknown,Unknown
16515,4,Unknown,Unknown
16516,4,Unknown,Unknown
16517,3,Unknown,Unknown
16518,4,Unknown,Unknown
16519,5,Unknown,Unknown
16520,5,Unknown,Unknown
16521,5,Unknown,Unknown
16522,3,Unknown,Unknown
16523,5,Unknown,Unknown
16524,4,Unknown,Unknown
16525,5,Unknown,Unknown
16526,5,Unknown,Unknown
16527,2,Unknown,Unknown
16528,3,Unknown,Unknown
16529,4,Unknown,Unknown
16530,3,Unknown,Unknown
16531,4,Unknown,Unknown
16532,4,Unknown,Unknown
16533,4,Unknown,Unknown
16534,5,Unknown,Unknown
16535,2,Unknown,Unknown
16536,2,Unknown,Unknown
16537,1,Unknown,Unknown
16538,1,Unknown,Unknown
16539,4,Unknown,Unknown
16540,3,Unknown,Unknown
16541,4,Unknown,Unknown
16542,3,Unknown,Unknown
16543,3,Unknown,Unknown
16544,3,Unknown,Unknown
16545,4,Unknown,Unknown
16546,4,Unknown,Unknown
16547,2,Unknown,Unknown
16548,1,Unknown,Unknown
16549,2,Unknown,Unknown
16550,4,Unknown,Unknown
16551,2,Unknown,Unknown
16552,1,Unknown,Unknown
16553,3,Unknown,Unknown
16554,4,Unknown,Unknown
16555,4,Unknown,Unknown
16556,2,Unknown,Unknown
16557,5,Unknown,Unknown
16558,2,Unknown,Unknown
16559,2,Unknown,Unknown
16560,1,Unknown,Unknown
16561,4,Unknown,Unknown
16562,1,Unknown,Unknown
16563,1,Unknown,Unknown
16564,1,Unknown,Unknown
16565,1,Unknown,Unknown
16566,3,Unknown,Unknown
16567,1,Unknown,Unknown
16568,1,Unknown,Unknown
16569,1,Unknown,Unknown
16570,3,Unknown,Unknown
16571,1,Unknown,Unknown
16572,4,Unknown,Unknown
16573,4,Unknown,Unknown
16574,5,Unknown,Unknown
16575,5,Unknown,Unknown
16576,5,Unknown,Unknown
16577,5,Unknown,Unknown
16578,5,Unknown,Unknown
16579,5,Unknown,Unknown
16580,5,Unknown,Unknown
16581,5,Unknown,Unknown
16582,5,Unknown,Unknown
16583,4,Unknown,Unknown
16584,4,Unknown,Unknown
16585,3,Unknown,Unknown
16586,4,Unknown,Unknown
16587,5,Unknown,Unknown
16588,5,Unknown,Unknown
16589,5,Unknown,Unknown
16590,4,Unknown,Unknown
16591,4,Unknown,Unknown
16592,4,Unknown,Unknown
16593,4,Unknown,Unknown
16594,3,Unknown,Unknown
16595,4,Unknown,Unknown
16596,5,Unknown,Unknown
16597,4,Unknown,Unknown
16598,5,Unknown,Unknown
16599,5,Unknown,Unknown
16600,4,Unknown,Unknown
16601,4,Unknown,Unknown
16602,3,Unknown,Unknown
16603,5,Unknown,Unknown
16604,5,Unknown,Unknown
16605,3,Unknown,Unknown
16606,5,Unknown,Unknown
16607,5,Unknown,Unknown
16608,5,Unknown,Unknown
16609,5,Unknown,Unknown
16610,4,Unknown,Unknown
16611,4,Unknown,Unknown
16612,3,Unknown,Unknown
16613,4,Unknown,Unknown
16614,3,Unknown,Unknown
16615,2,Unknown,Unknown
16616,4,Unknown,Unknown
16617,5,Unknown,Unknown
16618,5,Unknown,Unknown
16619,5,Unknown,Unknown
16620,5,Unknown,Unknown
16621,5,Unknown,Unknown
16622,2,Unknown,Unknown
16623,5,Unknown,Unknown
16624,4,Unknown,Unknown
16625,4,Unknown,Unknown
16626,2,Unknown,Unknown
16627,5,Unknown,Unknown
16628,5,Unknown,Unknown
16629,5,Unknown,Unknown
16630,5,Unknown,Unknown
16631,5,Unknown,Unknown
16632,5,Unknown,Unknown
16633,5,Unknown,Unknown
16634,5,Unknown,Unknown
16635,4,Unknown,Unknown
16636,5,Unknown,Unknown
16637,5,Unknown,Unknown
16638,5,Unknown,Unknown
16639,5,Unknown,Unknown
16640,5,Unknown,Unknown
16641,4,Unknown,Unknown
16642,4,Unknown,Unknown
16643,5,Unknown,Unknown
16644,5,Unknown,Unknown
